Frame,Exercise,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Trunk_Inclination,Rep_Tracking_Angle,Rep_Stage,Form,ML_Prediction,Confidence_Pct,Reps,Issues,Form_Score,ROM_Score,Stability_Score,Symmetry_Score,Tempo_Score,Posture_Score,Stability,Symmetry,Smoothness
666,Bicep_curls,,,,,,2.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
667,Bicep_curls,,,,,,2.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
668,Bicep_curls,,,,,,2.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
669,Bicep_curls,,,,,,1.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
670,Bicep_curls,,,,,,1.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
671,Bicep_curls,,,,,,1.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
672,Bicep_curls,,,,,,1.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
673,Bicep_curls,,,,,,1.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
674,Bicep_curls,,,,,,1.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
675,Bicep_curls,,,,,,0.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
676,Bicep_curls,,,,,,0.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
677,Bicep_curls,,,,,,0.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
678,Bicep_curls,,,,,,0.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
679,Bicep_curls,,,,,,0.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
680,Bicep_curls,,,,,,1.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
681,Bicep_curls,,,,,,1.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
682,Bicep_curls,,,,,,1.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
683,Bicep_curls,,,,,,2.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
684,Bicep_curls,,,,,,2.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
685,Bicep_curls,,,,,,2.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
686,Bicep_curls,,,,,,3.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
687,Bicep_curls,,,,,,3.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
688,Bicep_curls,,,,,,4.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
689,Bicep_curls,,,,,,5.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
690,Bicep_curls,,,,,,6.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
691,Bicep_curls,,,,,,7.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
692,Bicep_curls,,,,,,9.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
693,Bicep_curls,,,,,,11.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
694,Bicep_curls,,,,,,14.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
695,Bicep_curls,,,,,,18.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
696,Bicep_curls,,,,,,23.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
697,Bicep_curls,,,,,,27.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
698,Bicep_curls,,,,,,33.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
699,Bicep_curls,,,,,,39.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
700,Bicep_curls,,,,,,43.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
701,Bicep_curls,,,,,,46.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
702,Bicep_curls,,,,,,47.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
703,Bicep_curls,,,,,,45.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
704,Bicep_curls,,,,,,40.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
705,Bicep_curls,,,,,,33.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
706,Bicep_curls,,,,,,25.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
707,Bicep_curls,,,,,,17.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
708,Bicep_curls,,,,,,10.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
709,Bicep_curls,,,,,,6.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
710,Bicep_curls,,,,,,3.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
711,Bicep_curls,,,,,,2.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
712,Bicep_curls,,,,,,1.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
713,Bicep_curls,,,,,,0.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
714,Bicep_curls,,,,,,1.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
715,Bicep_curls,,,,,,2.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
716,Bicep_curls,,,,,,3.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
717,Bicep_curls,,,,,,4.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
718,Bicep_curls,,,,,,5.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
719,Bicep_curls,,,,,,6.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
720,Bicep_curls,,,,,,6.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
721,Bicep_curls,,,,,,7.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
722,Bicep_curls,,,,,,8.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
723,Bicep_curls,,,,,,9.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
724,Bicep_curls,,,,,,10.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
725,Bicep_curls,,,,,,11.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
726,Bicep_curls,,,,,,11.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
727,Bicep_curls,,,,,,11.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
728,Bicep_curls,,,,,,11.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
729,Bicep_curls,,,,,,11.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
730,Bicep_curls,,,,,,11.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
731,Bicep_curls,,,,,,11.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
732,Bicep_curls,,,,,,11.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
733,Bicep_curls,,,,,,10.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
734,Bicep_curls,,,,,,10.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
735,Bicep_curls,,,,,,10.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
736,Bicep_curls,,,,,,10.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
737,Bicep_curls,,,,,,9.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
738,Bicep_curls,,,,,,9.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
739,Bicep_curls,,,,,,9.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
740,Bicep_curls,,,,,,8.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
741,Bicep_curls,,,,,,9.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
742,Bicep_curls,,,,,,9.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
743,Bicep_curls,,,,,,9.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
744,Bicep_curls,,,,,,9.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
745,Bicep_curls,,,,,,9.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
746,Bicep_curls,,,,,,9.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
747,Bicep_curls,,,,,,9.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
748,Bicep_curls,,,,,,8.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
749,Bicep_curls,,,,,,8.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
750,Bicep_curls,,,,,,7.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
751,Bicep_curls,,,,,,7.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
752,Bicep_curls,,,,,,7.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
753,Bicep_curls,,,,,,7.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
754,Bicep_curls,,,,,,7.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
755,Bicep_curls,,,,,,7.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
756,Bicep_curls,,,,,,7.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
757,Bicep_curls,,,,,,7.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
758,Bicep_curls,,,,,,7.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
759,Bicep_curls,,,,,,8.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
760,Bicep_curls,,,,,,10.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
761,Bicep_curls,,,,,,11.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
762,Bicep_curls,,,,,,13.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
763,Bicep_curls,,,,,,14.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
764,Bicep_curls,,,,,,14.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
765,Bicep_curls,,,,,,13.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
766,Bicep_curls,,,,,,12.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
767,Bicep_curls,,,,,,10.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
768,Bicep_curls,,,,,,9.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
769,Bicep_curls,,,,,,7.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
770,Bicep_curls,,,,,,7.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
771,Bicep_curls,,,,,,7.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
772,Bicep_curls,,,,,,7.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
773,Bicep_curls,,,,,,7.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
774,Bicep_curls,,,,,,8.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
775,Bicep_curls,,,,,,10.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
776,Bicep_curls,,,,,,14.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
777,Bicep_curls,,,,,,18.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
778,Bicep_curls,,,,,,22.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
779,Bicep_curls,,,,,,27.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
780,Bicep_curls,,,,,,31.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
781,Bicep_curls,,,,,,36.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
782,Bicep_curls,,,,,,42.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
783,Bicep_curls,,,,,,49.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
784,Bicep_curls,,,,,,54.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
785,Bicep_curls,,,,,,59.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
786,Bicep_curls,,,,,,62.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
787,Bicep_curls,,,,,,63.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
788,Bicep_curls,,,,,,63.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
789,Bicep_curls,,,,,,63.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
790,Bicep_curls,,,,,,62.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
791,Bicep_curls,,,,,,61.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
792,Bicep_curls,,,,,,60.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
793,Bicep_curls,,,,,,59.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
794,Bicep_curls,,,,,,57.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
795,Bicep_curls,,,,,,52.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
796,Bicep_curls,,,,,,44.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
797,Bicep_curls,,,,,,35.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
798,Bicep_curls,,,,,,25.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
799,Bicep_curls,,,,,,17.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
800,Bicep_curls,,,,,,11.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
801,Bicep_curls,,,,,,8.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
802,Bicep_curls,,,,,,7.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
803,Bicep_curls,,,,,,6.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
804,Bicep_curls,,,,,,6.3,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
805,Bicep_curls,,,,,,6.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
806,Bicep_curls,,,,,,6.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
807,Bicep_curls,,,,,,6.1,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
808,Bicep_curls,,,,,,6.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
809,Bicep_curls,,,,,,5.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
810,Bicep_curls,,,,,,5.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
811,Bicep_curls,,,,,,5.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
812,Bicep_curls,,,,,,5.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
813,Bicep_curls,,,,,,5.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
814,Bicep_curls,,,,,,5.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
815,Bicep_curls,,,,,,4.8,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
816,Bicep_curls,,,,,,4.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
817,Bicep_curls,,,,,,4.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
818,Bicep_curls,,,,,,4.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
819,Bicep_curls,,,,,,4.7,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
820,Bicep_curls,,,,,,4.9,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
821,Bicep_curls,,,,,,5.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
822,Bicep_curls,,,,,,5.2,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
823,Bicep_curls,,,,,,5.5,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
824,Bicep_curls,,,,,,6.0,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
825,Bicep_curls,,,,,,7.4,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
826,Bicep_curls,,,,,,13.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
827,Bicep_curls,,,,,,38.6,down,Good,Good,50.0,16,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
828,Bicep_curls,,,,,,70.0,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
829,Bicep_curls,,,,,,102.5,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
830,Bicep_curls,,,,,,134.5,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
831,Bicep_curls,,,,,,161.9,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
832,Bicep_curls,,,,,,170.2,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
833,Bicep_curls,,,,,,171.7,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
834,Bicep_curls,,,,,,171.1,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
835,Bicep_curls,,,,,,168.6,up,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
836,Bicep_curls,,,,,,154.9,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
837,Bicep_curls,,,,,,128.4,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
838,Bicep_curls,,,,,,97.8,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
839,Bicep_curls,,,,,,66.5,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
840,Bicep_curls,,,,,,36.1,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
841,Bicep_curls,,,,,,16.7,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
842,Bicep_curls,,,,,,10.0,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
843,Bicep_curls,,,,,,7.6,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
844,Bicep_curls,,,,,,6.4,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
845,Bicep_curls,,,,,,5.8,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
846,Bicep_curls,,,,,,5.4,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
847,Bicep_curls,,,,,,5.1,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
848,Bicep_curls,,,,,,4.9,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
849,Bicep_curls,,,,,,4.8,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
850,Bicep_curls,,,,,,4.9,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
851,Bicep_curls,,,,,,4.9,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
852,Bicep_curls,,,,,,5.1,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
853,Bicep_curls,,,,,,6.1,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
854,Bicep_curls,,,,,,8.2,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
855,Bicep_curls,,,,,,14.8,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
856,Bicep_curls,,,,,,31.1,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
857,Bicep_curls,,,,,,56.5,down,Good,Good,50.0,17,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
858,Bicep_curls,,,,,,85.0,up,Good,Good,50.0,18,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
859,Bicep_curls,,,,,,114.0,up,Good,Good,50.0,18,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
860,Bicep_curls,,,,,,138.8,up,Good,Good,50.0,18,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
861,Bicep_curls,,,,,,154.3,up,Good,Good,50.0,18,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
862,Bicep_curls,,,,,,160.2,up,Good,Good,50.0,18,,97.5,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0
